test	subtest	status
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoc, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoc, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoc, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoc, NodeFilter.SHOW_ELEMENT, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoc, NodeFilter.SHOW_ELEMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoc, NodeFilter.SHOW_ELEMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoc, NodeFilter.SHOW_ELEMENT, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, 0, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, 0, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, 0, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, 0, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, 0xFFFFFFFF, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, 0xFFFFFFFF, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, 0xFFFFFFFF, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, 0xFFFFFFFF, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ATTRIBUTE, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ELEMENT, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ELEMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ELEMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDocfrag, NodeFilter.SHOW_ELEMENT, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, 0, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, 0, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, 0, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, 0, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, 0xFFFFFFFF, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, 0xFFFFFFFF, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, 0xFFFFFFFF, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, 0xFFFFFFFF, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ATTRIBUTE, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ELEMENT, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ELEMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ELEMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlDoctype, NodeFilter.SHOW_ELEMENT, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, 0, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, 0, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, 0, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, 0, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, 0xFFFFFFFF, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, 0xFFFFFFFF, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, 0xFFFFFFFF, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, 0xFFFFFFFF, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ATTRIBUTE, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ELEMENT, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ELEMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ELEMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlElement, NodeFilter.SHOW_ELEMENT, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, 0, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, 0, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, 0, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, 0, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, 0xFFFFFFFF, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, 0xFFFFFFFF, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, 0xFFFFFFFF, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, 0xFFFFFFFF, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ATTRIBUTE, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ATTRIBUTE, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ELEMENT | NodeFilter.SHOW_DOCUMENT, null)	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ELEMENT, (function(node) { return false }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ELEMENT, (function(node) { return node.nodeName[0] == '#' }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ELEMENT, (function(node) { return true }))	PASS
/dom/traversal/TreeWalker.html	document.createTreeWalker(xmlTextNode, NodeFilter.SHOW_ELEMENT, null)	PASS
/hr-time/basic.any.html	<harness>	OK
/hr-time/basic.any.html	High resolution time has approximately the right relative magnitude	PASS
/hr-time/basic.any.html	Performance interface extends EventTarget.	PASS
/hr-time/basic.any.html	self.performance.now() difference is not negative	PASS
/hr-time/basic.any.html	self.performance.now() is a function that returns a number	PASS
/hr-time/basic.any.html	self.performance.now() returns a positive number	PASS
/hr-time/clamped-time-origin-isolated.https.html	<harness>	OK
/hr-time/clamped-time-origin-isolated.https.html	timeOrigins are clamped.	FAIL
/hr-time/clamped-time-origin.html	<harness>	OK
/hr-time/clamped-time-origin.html	timeOrigins are clamped.	PASS
/hr-time/cross-origin-isolated-timing-attack.https.html	<harness>	OK
/hr-time/cross-origin-isolated-timing-attack.https.html	The recommended minimum resolution of the Performance interface has been set to 5 microseconds for cross-origin isolated contexts.	FAIL
/hr-time/idlharness.any.html	<harness>	OK
/hr-time/idlharness.any.html	Partial interface Window: member names are unique	PASS
/hr-time/idlharness.any.html	Partial interface mixin WindowOrWorkerGlobalScope: member names are unique	PASS
/hr-time/idlharness.any.html	Partial interface mixin WindowOrWorkerGlobalScope: original interface mixin defined	PASS
/hr-time/idlharness.any.html	Performance interface object length	PASS
/hr-time/idlharness.any.html	Performance interface object name	PASS
/hr-time/idlharness.any.html	Performance interface: attribute timeOrigin	FAIL
/hr-time/idlharness.any.html	Performance interface: default toJSON operation on performance	PASS
/hr-time/idlharness.any.html	Performance interface: existence and properties of interface object	FAIL
/hr-time/idlharness.any.html	Performance interface: existence and properties of interface prototype object	FAIL
/hr-time/idlharness.any.html	Performance interface: existence and properties of interface prototype object's "constructor" property	PASS
/hr-time/idlharness.any.html	Performance interface: existence and properties of interface prototype object's @@unscopables property	PASS
/hr-time/idlharness.any.html	Performance interface: operation now()	FAIL
/hr-time/idlharness.any.html	Performance interface: operation toJSON()	FAIL
/hr-time/idlharness.any.html	Performance interface: performance must inherit property "now()" with the proper type	FAIL
/hr-time/idlharness.any.html	Performance interface: performance must inherit property "timeOrigin" with the proper type	FAIL
/hr-time/idlharness.any.html	Performance interface: performance must inherit property "toJSON()" with the proper type	FAIL
/hr-time/idlharness.any.html	Performance must be primary interface of performance	FAIL
/hr-time/idlharness.any.html	Stringification of performance	FAIL
/hr-time/idlharness.any.html	Window includes AnimationFrameProvider: member names are unique	PASS
/hr-time/idlharness.any.html	Window includes GlobalEventHandlers: member names are unique	PASS
/hr-time/idlharness.any.html	Window includes WindowEventHandlers: member names are unique	PASS
/hr-time/idlharness.any.html	Window includes WindowLocalStorage: member names are unique	PASS
/hr-time/idlharness.any.html	Window includes WindowOrWorkerGlobalScope: member names are unique	PASS
/hr-time/idlharness.any.html	Window includes WindowSessionStorage: member names are unique	PASS
/hr-time/idlharness.any.html	Window interface: attribute performance	FAIL
/hr-time/idlharness.any.html	Window interface: self must inherit property "performance" with the proper type	FAIL
/hr-time/idlharness.any.html	WorkerGlobalScope includes WindowOrWorkerGlobalScope: member names are unique	PASS
/hr-time/idlharness.any.html	idl_test setup	PASS
/hr-time/idlharness.any.html	idl_test validation	PASS
/hr-time/monotonic-clock.any.html	<harness>	OK
/hr-time/monotonic-clock.any.html	self.performance.now() difference is not negative	PASS
/hr-time/monotonic-clock.any.html	self.performance.now() returns a positive number	PASS
/hr-time/navigation-start-post-before-unload.html	<harness>	TIMEOUT
/hr-time/navigation-start-post-before-unload.html	timeOrigin should be set after beforeunload	TIMEOUT
/hr-time/performance-tojson.html	<harness>	OK
/hr-time/performance-tojson.html	Test performance.toJSON()	FAIL
/hr-time/raf-coarsened-time.https.html	<harness>	ERROR
/hr-time/test_cross_frame_start.html	<harness>	OK
/hr-time/test_cross_frame_start.html	Child and parent time bases are correct	FAIL
/hr-time/test_cross_frame_start.html	Child created at least 1 second after parent	FAIL
/hr-time/test_cross_frame_start.html	Setup the frame	PASS
/hr-time/test_cross_frame_start.html	child performance.now() > 0	PASS
/hr-time/test_cross_frame_start.html	parent performance.now() > 0	PASS
/hr-time/timeOrigin.html	<harness>	OK
/hr-time/timeOrigin.html	Window and worker timeOrigins are close when created one after another.	PASS
/hr-time/timeOrigin.html	Window and worker timeOrigins differ when worker is created after a delay.	PASS
/hr-time/timeOrigin.html	Window timeOrigin is close to Date.now() when there is no system clock adjustment.	PASS
/hr-time/timing-attack.html	<harness>	TIMEOUT
/hr-time/window-worker-timeOrigin.window.html	<harness>	OK
/hr-time/window-worker-timeOrigin.window.html	timeOrigin and now() should be correctly ordered between window and worker	PASS
/html/dom/elements/global-attributes/dataset-binding.window.html	<harness>	OK
/html/dom/elements/global-attributes/dataset-binding.window.html	Getting property descriptor for key 9	PASS
/html/dom/elements/global-attributes/dataset-binding.window.html	Getting property descriptor for key x	PASS
/html/dom/elements/global-attributes/dataset-binding.window.html	Setting property for key 9 with accessor property on prototype	PASS
/html/dom/elements/global-attributes/dataset-binding.window.html	Setting property for key x with accessor property on prototype	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	<harness>	OK
/html/dom/elements/global-attributes/dir-assorted.window.html	Element outside the document tree has a direction	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	Element without direction has parent element direction	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	Non-HTML element outside the document tree has a direction	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	Non-HTML element text contents influence dir=auto	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	Non-HTML element without direction has parent element direction	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	Root element has a direction	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	dir inheritance is correct after insertion and removal from document	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=auto empty in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=auto empty in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=auto numbers in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=auto numbers in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=auto with LTR contents in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=auto with LTR contents in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=auto with RTL contents in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=auto with RTL contents in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=ltr empty in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=ltr empty in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=ltr with LTR contents in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=ltr with LTR contents in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=ltr with RTL contents in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=ltr with RTL contents in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=rtl empty in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=rtl empty in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=rtl with LTR contents in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=rtl with LTR contents in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=rtl with RTL contents in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: dir=rtl with RTL contents in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: no dir attribute empty in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: no dir attribute empty in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: no dir attribute with LTR contents in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: no dir attribute with LTR contents in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: no dir attribute with RTL contents in ltr parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	directionality of bdi elements: no dir attribute with RTL contents in rtl parent	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	non-html input element text contents influence dir=auto	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	non-html script element text contents influence dir=auto	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	non-html style element text contents influence dir=auto	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	non-html textarea element text contents influence dir=auto	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	script element text contents do not influence dir=auto	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	style element text contents do not influence dir=auto	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	text changes apply to dir=auto on further ancestor after removing dir=auto from closer ancestor	PASS
/html/dom/elements/global-attributes/dir-assorted.window.html	text changes apply to dir=auto on further ancestor after removing dir=ltr from closer ancestor	PASS
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	<harness>	OK
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	Child directionality gets updated when dir=auto is set on parent	PASS
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	Removing child of slotted content changes direction on dir=auto slot	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	Removing slotted content resets direction on dir=auto slot	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	Slotted content affects multiple dir=auto slots	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	dir=auto ancestor considers text in subtree after removing dir=ltr from it	PASS
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	dir=auto changes for content insertion and removal, in and out of document	PASS
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	dir=auto changes for slot reassignment	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	dir=auto slot is not affected by text in value of input element children	PASS
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	dynamic changes inside of non-HTML elements	PASS
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	dynamic changes to subtrees excluded as a result of the dir attribute	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	dynamic insertion of RTL text in a child element	PASS
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	input direction changes if it stops being auto-directionality form-associated	PASS
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	slot insertion makes parent dependent on host directionality	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	slot provides updated directionality from host to a dir=auto container	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	slot removal can impact multiple dir=auto nodes	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	slot removal resets parent's dependency on host directionality	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	slotted non-HTML elements	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	slotted non-HTML elements after dynamically assigning dir=auto, and dir attribute ignored on non-HTML elements	PASS
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	text changes affecting both slot and ancestor with dir=auto	FAIL
/html/dom/elements/global-attributes/dir-auto-dynamic-changes.window.html	text input and textarea value changes should only be reflected in :dir() when dir=auto (value changes)	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<harness>	OK
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=button> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=checkbox> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=color> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=date> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=datetime-local> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=email> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=hidden> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=image> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=month> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=number> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=password> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=radio> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=range> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=reset> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=search> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=submit> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=tel> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=text> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=time> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=url> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<input dir=auto type=week> directionality	PASS
/html/dom/elements/global-attributes/dir-auto-form-associated.window.html	<textarea dir=auto> directionality	PASS
/html/dom/elements/global-attributes/lang-attribute-shadow.window.html	<harness>	OK
/html/dom/elements/global-attributes/lang-attribute-shadow.window.html	lang on host and slot	PASS
/html/dom/elements/global-attributes/lang-attribute-shadow.window.html	lang on host and slot and slotted element	PASS
/html/dom/elements/global-attributes/lang-attribute-shadow.window.html	lang on host and slotted element	PASS
/html/dom/elements/global-attributes/lang-attribute-shadow.window.html	lang on slot inherits from parent	PASS
/html/dom/elements/global-attributes/lang-attribute-shadow.window.html	lang only on host	PASS
/html/dom/elements/global-attributes/lang-attribute-shadow.window.html	lang only on slot	PASS
/html/dom/elements/global-attributes/lang-attribute.window.html	<harness>	OK
/html/dom/elements/global-attributes/lang-attribute.window.html	unnamespaced lang attribute only works on elements in the HTML namespace	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	<harness>	OK
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	CR after <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	CR after <div> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	CR after <hr> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	CR before <br> should be invisible if it's collapsible	PASS
/html/dom/elements/the-innertext-and-outertext-properties/innertext-with-white-spaces.html?white-space=normal	CR before <div> should be invisible if it's collapsible	PASS
